,DATA,TMAX,TMIN,UR,VENTO,RAD,ANO,MES
10130,2019-09-26,25.58,15.65,78.44,1.47,5.46,2019,Set
10131,2019-09-27,29.57,14.98,65.44,2.08,25.34,2019,Set
10132,2019-09-28,30.49,13.86,60.38,2.59,25.45,2019,Set
10133,2019-09-29,32.03,13.12,53.31,2.04,26.06,2019,Set
10134,2019-09-30,33.48,13.89,54.25,1.84,26.66,2019,Set
10135,2019-10-01,35.76,15.88,51.88,2.04,26.15,2019,Out
10136,2019-10-02,38.01,18.46,43.19,1.45,26.2,2019,Out
10137,2019-10-03,36.98,18.71,38.88,2.75,27.07,2019,Out
10138,2019-10-04,36.37,15.67,49.75,2.02,27.16,2019,Out
10139,2019-10-05,36.97,17.85,45.62,1.8,26.79,2019,Out
10140,2019-10-06,36.12,19.85,51.5,1.9,22.73,2019,Out
10141,2019-10-07,30.47,17.6,67.12,2.47,20.37,2019,Out
10142,2019-10-08,28.75,18.0,75.0,1.69,9.99,2019,Out
10143,2019-10-09,27.66,17.7,76.25,1.8,12.77,2019,Out
10144,2019-10-10,31.8,16.86,66.12,1.91,17.99,2019,Out
10145,2019-10-11,33.14,19.49,61.94,1.66,24.92,2019,Out
10146,2019-10-12,35.37,19.33,54.06,1.56,25.61,2019,Out
10147,2019-10-13,37.18,20.83,45.06,1.27,25.6,2019,Out
10148,2019-10-14,37.83,20.86,42.69,1.33,26.75,2019,Out
10149,2019-10-15,34.75,19.61,58.56,3.23,22.12,2019,Out
10150,2019-10-16,34.98,19.01,54.94,2.77,24.92,2019,Out
10151,2019-10-17,37.05,19.65,52.19,1.8,24.62,2019,Out
10152,2019-10-18,34.9,22.54,51.81,1.55,23.18,2019,Out
10153,2019-10-19,33.74,20.05,63.88,2.46,21.52,2019,Out
10154,2019-10-20,32.91,18.09,57.38,3.27,25.36,2019,Out
10155,2019-10-21,30.17,15.95,61.56,2.18,11.65,2019,Out
10156,2019-10-22,28.87,20.37,74.44,1.05,18.64,2019,Out
10157,2019-10-23,32.36,17.31,60.75,2.07,24.73,2019,Out
10158,2019-10-24,34.34,18.5,57.44,2.05,24.03,2019,Out
10159,2019-10-25,36.65,18.72,51.25,1.47,26.21,2019,Out
10160,2019-10-26,37.47,18.83,50.69,1.98,25.32,2019,Out
10161,2019-10-27,36.71,21.53,52.81,2.22,26.23,2019,Out
10162,2019-10-28,32.45,22.36,61.5,1.9,20.27,2019,Out
10163,2019-10-29,33.49,20.67,57.44,0.98,22.59,2019,Out
10164,2019-10-30,35.93,20.6,54.81,1.02,26.98,2019,Out
10165,2019-10-31,36.44,20.87,54.25,1.58,25.33,2019,Out
10166,2019-11-01,36.67,19.88,52.94,2.33,23.31,2019,Nov
10167,2019-11-02,36.51,20.24,51.81,1.45,27.97,2019,Nov
10168,2019-11-03,37.63,23.1,46.38,1.52,26.76,2019,Nov
10169,2019-11-04,38.12,24.63,47.44,1.42,26.09,2019,Nov
10170,2019-11-05,35.15,23.62,64.62,1.73,21.37,2019,Nov
10171,2019-11-06,32.7,19.95,68.06,2.45,20.7,2019,Nov
10172,2019-11-07,30.98,18.23,70.81,1.88,21.57,2019,Nov
10173,2019-11-08,31.15,20.02,77.94,1.31,14.61,2019,Nov
10174,2019-11-09,31.23,20.46,73.31,1.16,14.37,2019,Nov
10175,2019-11-10,28.86,20.59,75.38,1.16,13.73,2019,Nov
10176,2019-11-11,33.8,20.09,61.12,2.0,26.44,2019,Nov
10177,2019-11-12,33.32,19.12,60.94,2.65,25.46,2019,Nov
10178,2019-11-13,31.9,20.41,70.62,2.29,18.32,2019,Nov
10179,2019-11-14,26.67,21.47,84.38,1.54,14.8,2019,Nov
10180,2019-11-15,28.39,19.77,80.0,2.27,9.35,2019,Nov
10181,2019-11-16,31.01,15.33,61.5,2.27,27.67,2019,Nov
10182,2019-11-17,32.98,15.23,58.75,2.33,27.69,2019,Nov
10183,2019-11-18,34.95,15.74,59.06,2.02,26.71,2019,Nov
10184,2019-11-19,33.41,18.4,62.19,1.74,23.8,2019,Nov
10185,2019-11-20,33.4,19.71,61.0,1.13,24.78,2019,Nov
10186,2019-11-21,34.5,19.68,61.0,1.8,26.37,2019,Nov
10187,2019-11-22,31.48,20.08,65.75,2.1,21.89,2019,Nov
10188,2019-11-23,34.08,20.35,65.44,1.75,24.64,2019,Nov
10189,2019-11-24,24.86,16.73,69.31,3.07,16.08,2019,Nov
10190,2019-11-25,32.7,13.74,59.75,1.95,24.95,2019,Nov
10191,2019-11-26,33.51,17.26,64.5,2.2,25.57,2019,Nov
10192,2019-11-27,31.46,22.29,76.88,2.09,19.72,2019,Nov
10193,2019-11-28,27.73,17.77,83.31,1.91,18.0,2019,Nov
10194,2019-11-29,31.53,15.62,67.31,1.81,18.85,2019,Nov
10195,2019-11-30,30.64,19.74,79.38,1.05,16.85,2019,Nov
10196,2019-12-01,31.62,20.2,78.19,1.34,12.35,2019,Dez
10197,2019-12-02,28.29,18.32,74.38,2.54,23.24,2019,Dez
10198,2019-12-03,31.48,15.22,64.94,1.73,22.29,2019,Dez
10199,2019-12-04,29.02,19.5,77.31,1.47,19.27,2019,Dez
10200,2019-12-05,28.13,20.78,82.44,2.01,15.68,2019,Dez
10201,2019-12-06,30.58,21.93,78.56,2.18,15.07,2019,Dez
10202,2019-12-07,31.91,17.87,67.06,1.74,25.95,2019,Dez
10203,2019-12-08,32.52,18.08,62.19,1.61,25.5,2019,Dez
10204,2019-12-09,31.37,20.64,74.62,1.77,15.92,2019,Dez
10205,2019-12-10,27.3,21.62,83.62,1.92,13.43,2019,Dez
10206,2019-12-11,26.26,20.43,86.25,1.19,7.56,2019,Dez
10207,2019-12-12,25.3,19.15,87.31,1.9,16.42,2019,Dez
10208,2019-12-13,28.4,20.3,82.44,0.91,18.74,2019,Dez
10209,2019-12-14,27.76,20.32,83.06,1.61,17.37,2019,Dez
10210,2019-12-15,29.82,20.74,74.94,1.73,20.6,2019,Dez
10211,2019-12-16,30.84,20.54,73.88,1.86,27.95,2019,Dez
10212,2019-12-17,30.32,21.0,79.75,1.39,25.43,2019,Dez
10213,2019-12-18,28.14,20.65,81.88,0.88,16.97,2019,Dez
10214,2019-12-19,28.02,19.05,80.75,1.09,13.7,2019,Dez
10215,2019-12-20,27.02,19.53,80.19,1.12,18.3,2019,Dez
10216,2019-12-21,29.33,20.14,77.69,2.23,19.82,2019,Dez
10217,2019-12-22,28.76,20.58,83.5,1.7,18.17,2019,Dez
10218,2019-12-23,29.74,20.21,80.81,1.54,9.17,2019,Dez
10219,2019-12-24,31.61,18.6,70.06,1.32,27.76,2019,Dez
10220,2019-12-25,32.79,18.28,67.19,1.02,27.77,2019,Dez
10221,2019-12-26,34.78,18.91,61.94,1.18,27.53,2019,Dez
10222,2019-12-27,34.59,19.51,66.31,1.44,27.67,2019,Dez
10223,2019-12-28,33.37,19.92,67.5,1.2,28.56,2019,Dez
10224,2019-12-29,35.5,20.4,60.81,1.28,27.39,2019,Dez
10225,2019-12-30,33.96,20.8,61.25,1.45,26.61,2019,Dez
10226,2019-12-31,34.4,21.33,65.19,1.23,25.99,2019,Dez
10227,2020-01-01,31.38,21.33,71.75,1.5,26.69,2020,Jan
10228,2020-01-02,29.53,21.65,79.0,1.49,14.63,2020,Jan
10229,2020-01-03,29.8,19.26,81.44,1.7,19.8,2020,Jan
10230,2020-01-04,29.3,18.3,80.06,1.7,22.6,2020,Jan
10231,2020-01-05,29.95,18.74,78.12,1.49,24.58,2020,Jan
10232,2020-01-06,31.17,20.24,74.19,1.89,24.69,2020,Jan
10233,2020-01-07,32.36,20.14,73.88,1.56,24.95,2020,Jan
10234,2020-01-08,28.43,22.12,88.19,1.44,19.03,2020,Jan
10235,2020-01-09,28.37,22.08,86.62,0.82,15.57,2020,Jan
10236,2020-01-10,30.58,21.45,81.0,0.88,22.88,2020,Jan
10237,2020-01-11,29.88,22.24,81.12,1.03,20.12,2020,Jan
10238,2020-01-12,30.47,22.51,82.12,1.09,18.24,2020,Jan
10239,2020-01-13,30.41,20.71,81.81,1.67,20.7,2020,Jan
10240,2020-01-14,32.9,19.41,72.0,1.41,22.86,2020,Jan
10241,2020-01-15,34.31,20.02,68.88,1.29,29.17,2020,Jan
10242,2020-01-16,33.49,23.06,72.12,1.36,27.09,2020,Jan
10243,2020-01-17,30.78,18.85,74.75,2.66,15.56,2020,Jan
10244,2020-01-18,29.6,17.76,75.38,2.1,23.97,2020,Jan
10245,2020-01-19,33.05,18.9,71.69,1.52,19.91,2020,Jan
10246,2020-01-20,31.62,20.35,73.44,1.47,20.89,2020,Jan
10247,2020-01-21,32.8,18.13,69.06,1.77,25.39,2020,Jan
10248,2020-01-22,31.55,18.41,74.31,1.77,17.95,2020,Jan
10249,2020-01-23,26.28,19.45,86.56,1.98,10.19,2020,Jan
10250,2020-01-24,27.87,19.14,79.25,2.21,15.74,2020,Jan
10251,2020-01-25,29.98,17.3,68.94,1.41,27.9,2020,Jan
10252,2020-01-26,32.2,16.18,61.19,1.06,29.79,2020,Jan
10253,2020-01-27,33.25,17.19,52.06,0.79,28.16,2020,Jan
10254,2020-01-28,33.06,18.83,63.12,1.16,23.9,2020,Jan
10255,2020-01-29,32.26,20.18,72.5,1.6,18.48,2020,Jan
10256,2020-01-30,26.8,22.24,87.19,2.46,17.86,2020,Jan
10257,2020-01-31,27.94,21.44,86.19,1.72,20.2,2020,Jan
10258,2020-02-01,27.65,21.28,83.94,0.75,13.63,2020,Fev
10259,2020-02-02,30.53,20.33,79.62,1.23,22.28,2020,Fev
10260,2020-02-03,28.98,20.59,85.12,1.55,16.9,2020,Fev
10261,2020-02-04,28.48,19.54,83.94,0.94,18.43,2020,Fev
10262,2020-02-05,28.83,20.3,84.62,1.17,19.19,2020,Fev
10263,2020-02-06,27.76,19.68,85.06,1.0,14.59,2020,Fev
10264,2020-02-07,25.32,19.49,87.12,2.11,13.06,2020,Fev
10265,2020-02-08,29.23,17.69,79.81,1.94,22.51,2020,Fev
10266,2020-02-09,28.59,19.9,83.38,2.64,15.7,2020,Fev
10267,2020-02-10,28.07,19.71,86.94,1.88,9.24,2020,Fev
10268,2020-02-11,26.8,17.83,85.38,2.36,11.64,2020,Fev
10269,2020-02-12,27.14,17.4,80.81,2.76,14.76,2020,Fev
10270,2020-02-13,29.69,16.62,77.56,1.7,20.34,2020,Fev
10271,2020-02-14,30.96,17.71,74.56,1.37,26.2,2020,Fev
10272,2020-02-15,31.58,18.86,70.44,1.09,25.21,2020,Fev
10273,2020-02-16,32.14,20.48,70.81,0.73,24.0,2020,Fev
10274,2020-02-17,32.27,20.29,74.88,0.88,24.85,2020,Fev
10275,2020-02-18,29.08,21.72,84.31,1.23,22.95,2020,Fev
10276,2020-02-19,29.46,21.28,86.69,1.95,20.89,2020,Fev
10277,2020-02-20,26.95,21.87,89.69,1.49,20.46,2020,Fev
10278,2020-02-21,29.69,21.69,84.94,0.89,11.91,2020,Fev
10279,2020-02-22,28.81,17.61,81.88,1.94,17.02,2020,Fev
10280,2020-02-23,26.76,16.3,80.31,2.26,20.21,2020,Fev
10281,2020-02-24,28.48,17.76,84.19,1.82,11.78,2020,Fev
10282,2020-02-25,28.09,19.69,90.12,1.22,20.43,2020,Fev
10283,2020-02-26,26.76,21.51,90.5,2.64,11.97,2020,Fev
10284,2020-02-27,25.9,17.16,84.5,2.32,13.09,2020,Fev
10285,2020-02-28,26.45,16.01,84.31,2.59,11.16,2020,Fev
10286,2020-02-29,29.31,17.25,81.12,1.84,19.01,2020,Fev
10287,2020-03-01,28.07,17.67,81.25,3.09,18.22,2020,Mar
10288,2020-03-02,27.26,17.65,81.94,2.67,18.98,2020,Mar
10289,2020-03-03,28.06,17.2,81.38,0.98,20.23,2020,Mar
10290,2020-03-04,29.46,17.6,75.94,1.03,24.96,2020,Mar
10291,2020-03-05,28.74,16.98,75.0,1.94,27.33,2020,Mar
10292,2020-03-06,28.23,15.64,73.12,2.09,26.6,2020,Mar
10293,2020-03-07,28.77,14.97,75.12,1.48,26.08,2020,Mar
10294,2020-03-08,28.9,16.61,73.31,1.1,22.86,2020,Mar
10295,2020-03-09,30.24,17.58,71.56,1.04,23.02,2020,Mar
10296,2020-03-10,30.56,17.96,75.69,1.3,24.42,2020,Mar
10297,2020-03-11,31.3,18.64,75.0,1.34,25.17,2020,Mar
10298,2020-03-12,31.54,19.28,73.19,1.58,25.39,2020,Mar
10299,2020-03-13,32.37,18.19,72.5,1.19,25.55,2020,Mar
10300,2020-03-14,31.95,19.63,71.75,1.38,23.85,2020,Mar
10301,2020-03-15,30.93,19.65,75.81,1.53,22.56,2020,Mar
10302,2020-03-16,30.38,20.14,77.06,1.13,22.69,2020,Mar
10303,2020-03-17,31.3,21.44,72.75,0.75,22.8,2020,Mar
10304,2020-03-18,31.86,20.33,74.25,0.8,20.1,2020,Mar
10305,2020-03-19,30.01,22.05,78.5,0.91,13.1,2020,Mar
10306,2020-03-20,26.73,20.77,88.0,1.29,14.56,2020,Mar
10307,2020-03-21,28.69,18.44,83.62,1.84,14.33,2020,Mar
10308,2020-03-22,28.35,17.06,75.56,2.55,20.22,2020,Mar
10309,2020-03-23,27.87,16.22,75.0,2.42,24.03,2020,Mar
10310,2020-03-24,28.01,15.34,72.81,2.05,24.36,2020,Mar
10311,2020-03-25,27.83,14.48,72.38,1.7,23.43,2020,Mar
10312,2020-03-26,27.52,14.71,72.88,1.78,23.28,2020,Mar
10313,2020-03-27,26.27,16.7,77.44,2.05,22.54,2020,Mar
10314,2020-03-28,28.99,17.78,79.81,1.18,19.5,2020,Mar
10315,2020-03-29,27.08,19.07,89.44,0.61,10.29,2020,Mar
10316,2020-03-30,28.93,20.32,82.38,0.82,18.38,2020,Mar
10317,2020-03-31,29.79,18.79,80.31,1.07,22.34,2020,Mar
10318,2020-04-01,30.19,17.95,78.69,1.33,23.08,2020,Abr
10319,2020-04-02,30.49,18.52,77.0,1.7,21.0,2020,Abr
10320,2020-04-03,30.82,16.64,73.94,2.09,18.53,2020,Abr
10321,2020-04-04,28.84,13.13,65.62,1.17,23.52,2020,Abr
10322,2020-04-05,30.08,14.8,65.69,1.03,23.31,2020,Abr
10323,2020-04-06,32.42,16.4,65.88,1.12,22.51,2020,Abr
10324,2020-04-07,26.87,19.6,82.25,0.91,12.0,2020,Abr
10325,2020-04-08,28.58,17.16,76.38,2.13,20.46,2020,Abr
10326,2020-04-09,27.21,14.22,70.56,1.98,22.49,2020,Abr
10327,2020-04-10,27.84,12.9,70.12,1.37,22.74,2020,Abr
10328,2020-04-11,29.15,14.36,70.19,1.53,21.69,2020,Abr
10329,2020-04-12,29.05,14.58,70.31,1.94,21.85,2020,Abr
10330,2020-04-13,29.86,14.79,70.69,1.54,20.77,2020,Abr
10331,2020-04-14,27.62,15.87,79.81,1.63,6.52,2020,Abr
10332,2020-04-15,25.55,17.13,84.94,1.05,15.76,2020,Abr
10333,2020-04-16,28.24,12.65,64.81,1.12,16.79,2020,Abr
10334,2020-04-17,28.5,13.98,69.31,1.73,19.49,2020,Abr
10335,2020-04-18,25.8,14.8,75.31,2.23,19.13,2020,Abr
10336,2020-04-19,28.49,15.64,74.5,1.69,15.1,2020,Abr
10337,2020-04-20,28.68,15.9,71.94,1.46,19.44,2020,Abr
10338,2020-04-21,29.15,14.9,67.19,1.33,20.61,2020,Abr
10339,2020-04-22,29.31,13.98,65.94,1.21,20.81,2020,Abr
10340,2020-04-23,29.62,14.27,66.06,1.42,21.25,2020,Abr
10341,2020-04-24,30.58,15.46,70.19,1.38,19.2,2020,Abr
10342,2020-04-25,31.05,17.41,67.81,1.37,20.69,2020,Abr
10343,2020-04-26,30.79,15.19,64.12,1.38,20.9,2020,Abr
10344,2020-04-27,29.19,15.79,67.56,2.11,20.43,2020,Abr
10345,2020-04-28,28.4,15.08,66.75,1.84,20.16,2020,Abr
10346,2020-04-29,29.06,13.73,59.06,1.09,20.75,2020,Abr
10347,2020-04-30,30.44,14.83,60.5,0.91,18.94,2020,Abr
10348,2020-05-01,31.28,15.36,57.56,0.55,19.6,2020,Mai
10349,2020-05-02,30.76,16.16,57.56,1.48,18.86,2020,Mai
10350,2020-05-03,27.6,14.84,64.44,2.41,19.2,2020,Mai
10351,2020-05-04,28.31,12.85,63.94,1.5,19.95,2020,Mai
10352,2020-05-05,28.53,12.76,58.62,1.5,16.4,2020,Mai
10353,2020-05-06,30.02,17.13,57.62,1.48,12.81,2020,Mai
10354,2020-05-07,22.69,13.41,71.56,2.77,13.26,2020,Mai
10355,2020-05-08,25.52,11.68,67.31,1.88,19.84,2020,Mai
10356,2020-05-09,27.57,10.94,66.69,1.62,19.91,2020,Mai
10357,2020-05-10,27.83,11.79,61.19,1.7,19.69,2020,Mai
10358,2020-05-11,28.46,12.89,56.5,1.52,18.78,2020,Mai
10359,2020-05-12,29.64,12.29,62.0,1.52,18.2,2020,Mai
10360,2020-05-13,27.2,14.68,70.5,1.59,11.44,2020,Mai
10361,2020-05-14,26.24,16.43,79.69,1.34,8.14,2020,Mai
10362,2020-05-15,26.08,15.22,79.19,1.78,12.18,2020,Mai
10363,2020-05-16,27.09,13.32,69.38,1.23,15.76,2020,Mai
10364,2020-05-17,27.63,11.98,61.62,1.05,18.89,2020,Mai
10365,2020-05-18,28.94,10.98,55.06,1.24,18.49,2020,Mai
10366,2020-05-19,28.93,13.48,67.88,1.9,17.75,2020,Mai
10367,2020-05-20,27.8,15.65,69.19,1.55,15.78,2020,Mai
10368,2020-05-21,29.09,15.48,65.25,1.41,16.63,2020,Mai
10369,2020-05-22,29.78,14.94,66.0,2.18,15.05,2020,Mai
10370,2020-05-23,22.98,12.69,86.19,2.16,4.72,2020,Mai
10371,2020-05-24,19.18,9.65,73.94,1.26,5.5,2020,Mai
10372,2020-05-25,20.73,8.37,70.81,1.62,17.24,2020,Mai
10373,2020-05-26,21.82,6.32,65.56,1.41,18.45,2020,Mai
10374,2020-05-27,24.69,6.62,62.31,0.93,17.56,2020,Mai
10375,2020-05-28,25.28,7.9,66.0,1.31,18.82,2020,Mai
10376,2020-05-29,27.42,8.3,58.81,1.27,18.41,2020,Mai
10377,2020-05-30,26.73,9.21,60.56,1.32,18.28,2020,Mai
10378,2020-05-31,26.15,10.83,50.88,1.04,17.94,2020,Mai
10379,2020-06-01,28.38,10.74,50.88,0.85,17.62,2020,Jun
10380,2020-06-02,27.58,12.19,67.69,1.38,15.53,2020,Jun
10381,2020-06-03,27.94,15.48,78.5,1.1,9.38,2020,Jun
10382,2020-06-04,29.65,15.01,74.12,1.48,13.98,2020,Jun
10383,2020-06-05,29.49,16.57,73.62,1.4,12.06,2020,Jun
10384,2020-06-06,29.14,17.57,71.81,1.95,13.02,2020,Jun
10385,2020-06-07,24.1,16.11,87.0,1.04,8.16,2020,Jun
10386,2020-06-08,29.09,17.07,72.75,0.88,14.4,2020,Jun
10387,2020-06-09,30.32,16.9,74.12,1.34,14.23,2020,Jun
10388,2020-06-10,30.9,18.12,71.5,1.57,13.58,2020,Jun
10389,2020-06-11,30.74,16.3,62.56,1.61,16.04,2020,Jun
10390,2020-06-12,30.7,16.6,59.62,1.02,15.92,2020,Jun
10391,2020-06-13,30.61,15.74,62.38,1.26,16.23,2020,Jun
10392,2020-06-14,28.09,14.67,71.19,2.84,15.53,2020,Jun
10393,2020-06-15,28.27,13.48,69.44,1.98,15.88,2020,Jun
10394,2020-06-16,27.84,14.85,71.25,1.76,15.42,2020,Jun
10395,2020-06-17,27.33,14.78,69.06,1.97,15.59,2020,Jun
10396,2020-06-18,27.33,13.58,67.19,1.87,16.0,2020,Jun
10397,2020-06-19,28.19,14.3,63.56,1.27,15.66,2020,Jun
10398,2020-06-20,29.82,13.81,57.5,1.19,16.27,2020,Jun
10399,2020-06-21,30.01,16.69,58.81,1.59,16.57,2020,Jun
10400,2020-06-22,29.27,14.08,55.44,1.12,16.86,2020,Jun
10401,2020-06-23,27.94,13.8,53.69,1.38,14.11,2020,Jun
10402,2020-06-24,29.14,12.9,58.06,1.59,14.66,2020,Jun
10403,2020-06-25,29.04,15.88,62.19,1.98,14.85,2020,Jun
10404,2020-06-26,26.26,17.58,78.19,0.99,11.88,2020,Jun
10405,2020-06-27,20.6,12.69,89.12,1.67,4.58,2020,Jun
10406,2020-06-28,23.45,11.17,76.94,2.27,16.09,2020,Jun
10407,2020-06-29,26.24,11.94,74.69,2.09,14.44,2020,Jun
10408,2020-06-30,26.05,15.64,64.0,2.71,14.54,2020,Jun
10409,2020-07-01,20.78,9.63,63.38,2.29,7.5,2020,Jul
10410,2020-07-02,22.22,7.49,62.75,1.27,17.3,2020,Jul
10411,2020-07-03,23.55,8.45,66.69,1.17,17.42,2020,Jul
10412,2020-07-04,27.75,9.08,66.44,1.33,17.43,2020,Jul
10413,2020-07-05,29.46,11.78,57.81,1.36,14.96,2020,Jul
10414,2020-07-06,30.98,15.33,58.75,1.3,16.25,2020,Jul
10415,2020-07-07,30.85,15.31,53.75,1.81,17.14,2020,Jul
10416,2020-07-08,29.39,14.72,53.94,2.26,15.61,2020,Jul
10417,2020-07-09,27.37,14.1,66.38,1.35,12.02,2020,Jul
10418,2020-07-10,27.69,12.19,63.69,1.2,16.09,2020,Jul
10419,2020-07-11,30.24,15.65,57.44,1.81,16.07,2020,Jul
10420,2020-07-12,30.36,15.69,56.62,1.97,16.18,2020,Jul
10421,2020-07-13,30.49,16.06,56.69,1.49,16.2,2020,Jul
10422,2020-07-14,29.3,17.04,63.38,1.55,13.73,2020,Jul
10423,2020-07-15,28.65,13.97,67.19,2.27,15.35,2020,Jul
10424,2020-07-16,29.79,13.05,63.38,1.7,16.16,2020,Jul
10425,2020-07-17,29.99,17.78,56.62,1.12,16.37,2020,Jul
10426,2020-07-18,29.69,14.87,58.12,1.51,15.31,2020,Jul
10427,2020-07-19,28.19,14.12,54.75,1.86,18.03,2020,Jul
10428,2020-07-20,29.3,13.01,50.31,1.7,18.17,2020,Jul
10429,2020-07-21,30.36,13.18,52.5,1.4,18.28,2020,Jul
10430,2020-07-22,30.78,14.37,51.69,0.91,18.3,2020,Jul
10431,2020-07-23,30.66,13.97,50.5,1.22,18.41,2020,Jul
10432,2020-07-24,29.85,13.79,47.88,1.83,18.56,2020,Jul
10433,2020-07-25,30.88,14.14,49.56,1.77,18.71,2020,Jul
10434,2020-07-26,30.58,13.92,58.06,1.57,18.18,2020,Jul
10435,2020-07-27,30.74,15.13,52.88,1.72,16.94,2020,Jul
10436,2020-07-28,31.66,17.42,48.94,1.94,17.79,2020,Jul
10437,2020-07-29,29.37,15.01,56.75,1.88,16.96,2020,Jul
10438,2020-07-30,26.37,12.9,66.88,3.45,17.49,2020,Jul
10439,2020-07-31,29.05,12.62,62.62,2.12,17.02,2020,Jul
10440,2020-08-01,28.77,13.58,61.44,1.75,16.6,2020,Ago
10441,2020-08-02,28.99,12.67,61.0,1.81,18.6,2020,Ago
10442,2020-08-03,29.24,12.15,52.94,1.52,19.73,2020,Ago
10443,2020-08-04,29.44,11.67,49.94,1.38,19.99,2020,Ago
10444,2020-08-05,29.53,11.4,50.56,1.67,19.59,2020,Ago
10445,2020-08-06,29.51,11.48,49.25,1.58,19.04,2020,Ago
10446,2020-08-07,29.24,10.92,46.38,1.19,19.52,2020,Ago
10447,2020-08-08,29.51,11.81,44.75,0.91,16.29,2020,Ago
10448,2020-08-09,29.46,14.46,45.62,1.16,17.44,2020,Ago
10449,2020-08-10,30.54,14.8,40.94,1.65,20.22,2020,Ago
10450,2020-08-11,31.13,15.16,46.12,1.19,18.25,2020,Ago
10451,2020-08-12,31.54,15.0,43.94,1.98,19.92,2020,Ago
10452,2020-08-13,33.48,18.71,43.69,2.42,16.78,2020,Ago
10453,2020-08-14,32.75,18.74,49.81,1.79,18.09,2020,Ago
10454,2020-08-15,33.1,19.59,44.25,2.07,18.56,2020,Ago
10455,2020-08-16,27.69,19.13,55.12,1.73,11.05,2020,Ago
10456,2020-08-17,30.76,18.23,67.0,1.52,9.45,2020,Ago
10457,2020-08-18,29.74,18.18,71.69,1.41,16.17,2020,Ago
10458,2020-08-19,33.67,19.07,57.88,1.95,19.24,2020,Ago
10459,2020-08-20,27.73,14.83,70.31,3.34,15.91,2020,Ago
10460,2020-08-21,17.69,9.48,72.69,3.0,2.92,2020,Ago
10461,2020-08-22,21.22,8.44,71.62,3.57,14.25,2020,Ago
10462,2020-08-23,25.27,9.3,64.06,2.62,21.6,2020,Ago
10463,2020-08-24,27.54,10.48,59.62,2.73,21.45,2020,Ago
10464,2020-08-25,27.0,9.33,57.06,2.58,23.09,2020,Ago
10465,2020-08-26,28.73,8.54,57.5,1.89,23.7,2020,Ago
10466,2020-08-27,31.24,10.02,55.81,1.49,22.88,2020,Ago
10467,2020-08-28,33.08,13.39,51.38,1.69,23.02,2020,Ago
10468,2020-08-29,33.6,16.01,45.56,1.83,22.9,2020,Ago
10469,2020-08-30,34.72,16.88,41.88,1.38,22.88,2020,Ago
10470,2020-08-31,34.4,16.46,52.56,2.34,22.48,2020,Ago
10471,2020-09-01,33.15,16.94,62.12,2.84,21.57,2020,Set
10472,2020-09-02,32.93,17.16,54.44,2.38,21.19,2020,Set
10473,2020-09-03,33.83,17.51,38.69,1.87,23.4,2020,Set
10474,2020-09-04,36.14,16.94,38.31,1.21,23.7,2020,Set
10475,2020-09-05,35.88,17.01,34.62,1.38,23.86,2020,Set
10476,2020-09-06,35.23,16.38,33.5,1.51,23.53,2020,Set
10477,2020-09-07,35.71,16.82,35.81,1.06,23.41,2020,Set
10478,2020-09-08,35.96,17.08,41.44,1.34,23.05,2020,Set
10479,2020-09-09,37.33,17.45,45.06,1.62,23.09,2020,Set
10480,2020-09-10,37.07,19.01,35.62,1.41,21.63,2020,Set
10481,2020-09-11,37.8,20.56,30.5,0.91,21.64,2020,Set
10482,2020-09-12,37.07,22.09,28.0,1.63,21.58,2020,Set
10483,2020-09-13,36.83,20.66,30.06,1.8,23.55,2020,Set
10484,2020-09-14,35.55,18.75,29.31,1.77,23.32,2020,Set
10485,2020-09-15,34.25,18.76,52.75,2.84,19.48,2020,Set
10486,2020-09-16,35.51,18.06,43.88,1.96,23.26,2020,Set
10487,2020-09-17,37.66,19.71,33.19,1.79,22.58,2020,Set
10488,2020-09-18,36.65,18.83,46.69,2.2,19.23,2020,Set
10489,2020-09-19,33.65,21.58,48.69,1.34,6.17,2020,Set
10490,2020-09-20,33.23,18.44,57.25,2.31,2.98,2020,Set
10491,2020-09-21,29.08,16.66,63.38,3.19,11.38,2020,Set
10492,2020-09-22,24.25,14.4,69.19,3.48,11.64,2020,Set
10493,2020-09-23,29.55,15.1,63.75,2.29,16.65,2020,Set
10494,2020-09-24,32.83,15.21,58.19,1.69,25.6,2020,Set
10495,2020-09-25,35.5,16.7,53.81,1.3,25.33,2020,Set
10496,2020-09-26,37.37,18.12,41.19,1.51,26.04,2020,Set
10497,2020-09-27,38.81,18.48,34.62,1.81,25.19,2020,Set
10498,2020-09-28,38.51,21.15,37.38,1.67,24.04,2020,Set
10499,2020-09-29,38.34,21.84,51.44,1.8,24.25,2020,Set
10500,2020-09-30,39.68,22.56,45.12,2.51,23.51,2020,Set
10501,2020-10-01,40.33,22.95,41.0,2.38,23.14,2020,Out
10502,2020-10-02,39.82,26.93,29.94,1.77,24.72,2020,Out
10503,2020-10-03,40.4,22.45,37.69,2.23,21.78,2020,Out
10504,2020-10-04,39.55,20.33,51.12,3.22,22.37,2020,Out
10505,2020-10-05,41.41,21.54,41.0,2.16,23.55,2020,Out
10506,2020-10-06,41.96,23.54,30.56,1.77,20.7,2020,Out
10507,2020-10-07,41.48,25.69,31.38,1.78,21.7,2020,Out
10508,2020-10-08,39.61,25.83,36.69,1.7,11.72,2020,Out
